material_id,formula,n_elements,spacegroup_number,formation_energy_per_atom_eV,energy_above_hull_eV,band_gap_eV,is_metal,bulk_modulus_GPa,shear_modulus_GPa,poisson_ratio,density_g_cm3,nsites,volume_A3,melting_point_K,is_stable,bulk_shear_ratio,stiffness_density_ratio,shear_density_ratio,energy_stability_score,elastic_consistency_error,crystal_system_hexagonal,crystal_system_monoclinic,crystal_system_orthorhombic,crystal_system_tetragonal,crystal_system_triclinic,crystal_system_trigonal,category_Boride,category_Carbide,category_Ceramic,category_Chalcogenide,category_Halide,category_Intermetallic,category_Metal,category_Nitride,category_Oxide,category_Perovskite,category_Phosphide,category_Semiconductor,category_Silicate,category_Sulfide,band_gap_category_narrow_gap,band_gap_category_semiconductor,band_gap_category_insulator
mp-88226,Mo3Re4,-0.4946121972473927,-1.690127453973089,1.0878314975158838,2.4628594156404593,-0.8335982496475894,1.4402580353868424,-0.6836806843620964,-0.5609311101440824,-0.17864108428379535,-0.695232204997004,3.016244184989871,0.23094341982630182,-0.8717107399961799,-1.3115178723809593,-0.31129530181302395,-0.2676626767780106,-0.2445270246165864,0.986124356102034,-0.5927358277742615,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mp-289366,O3N3Ne,0.658085720066446,0.2919622940710522,-2.136634429057235,-0.604212689282051,0.11855476901929206,-0.6943200283770038,-0.2286921502562749,-0.7384046345289609,1.5315532813135027,-0.1596017663098159,-0.22739904915757964,-0.3081303520473339,0.5713252361088778,0.762475312810322,1.2897092329025566,-0.2703260096439423,-0.4535148434768781,-2.1386149777608225,-0.30617439201151336,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
mp-188602,Rh3C3SnAu,1.8107836373802846,-0.7382027723466265,1.3770239541305183,0.6090099178407165,-0.6917882255908199,-0.6943200283770038,0.7318127797256776,0.18222725577959564,0.7964550162186875,0.43496196934230374,-0.22739904915757964,0.08137467624943577,0.2136235216930054,-1.3115178723809593,0.2771056805563968,-0.16244217912801517,-0.271720148089138,1.3678342993717916,0.5130888344234807,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
mp-77517,Co3Ar3,-0.4946121972473927,0.07028120382927319,0.8071623276723002,0.36523154351231,-0.19763788966190843,-0.6943200283770038,-0.5763238392360037,-0.5947722155522499,0.252683696833482,-1.2974677307865703,-0.7680062548488213,-0.8129508335681807,-1.475523463048614,-1.3115178723809593,-0.015443458277025755,0.323439778689882,0.19439464390057287,0.8013824175349151,-0.6075914974901366,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
mp-41999,C3Ta,-0.4946121972473927,1.0352459495876052,0.9311495149199285,-0.5050005601949088,-0.8335982496475894,1.4402580353868424,-0.25710664193416655,-0.4396030560954819,0.5833100854720176,1.0720692684839002,0.31320815653366213,0.4906035446150342,0.152477929485164,0.762475312810322,0.17793376838132982,-0.4754393546937991,-0.4979951901004643,0.968629598482698,-0.6687745561294515,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mp-477266,Co2P4Hf,0.658085720066446,-1.7292476463686972,-1.3157353719204141,-0.3632689472132772,0.4712923078495762,-0.6943200283770038,-0.39513687138200004,-1.1762239357471276,2.555320271514044,-0.17494534658470948,-1.0383098576944423,-0.8146724027540229,-0.060003003437084965,0.762475312810322,5.936060291632694,-0.32021794692524974,-0.6110501577622323,-1.3173745795527676,-0.43565037039102517,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
mp-401240,AgHf2,-0.4946121972473927,-1.2467652734895311,0.9910122868509799,-0.3632689472132772,-0.30766975706730104,-0.6943200283770038,-0.6681062140281894,-0.8022412651852768,0.7209312218596311,-0.25549914302789983,-0.4977026520032005,-0.5445938161682116,0.4368049332516266,0.762475312810322,0.4737899875438559,-0.3922529834911748,-0.4627836421712013,1.0225999125284484,-0.40577918407239344,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
mp-866827,InO3Zn4,0.658085720066446,0.13548152448861994,0.6358975341165003,-0.38027674077107293,-0.8335982496475894,1.4402580353868424,0.5346946742782118,1.4983770655461097,-1.774710605071853,2.7228990189690228,1.9350297736073874,3.233330397707541,0.10356145571889085,0.762475312810322,-0.9966725225837643,-0.47811532956069835,-0.31156078721094477,0.663180587074833,0.26322223529855926,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
mp-827681,Ti,-1.6473101145612314,0.7874847310820875,-0.040172236090357485,2.907896680402783,-0.018091304581628727,-0.6943200283770038,-1.2720627735415349,-1.052011696578513,-0.23234689360579064,1.0030231572468804,0.31320815653366213,0.8422934152779628,-0.03707340635914443,-1.3115178723809593,-0.39636991582710146,-0.6648178473864799,-0.6254710681007413,-0.17933721904863037,-0.8626887821188651,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
mp-799913,Te4BiTa2,0.658085720066446,0.8266049234776955,0.39305044931945404,1.0058584341892853,-0.8335982496475894,1.4402580353868424,-0.6956884821004524,-0.9850986017941817,1.4778474719915073,0.23584414350220953,-0.7680062548488213,-0.6275259593620524,-0.2831844149957062,-1.3115178723809593,1.4609017899111578,-0.48234896977453295,-0.5743482974561211,0.35077420101526285,-0.7248700346558185,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
mp-422034,Co4,-1.6473101145612314,-1.5727668767862648,0.899320365884286,-0.18043516646697222,-0.5046943283058382,-0.6943200283770038,-1.6199322406943006,-1.3713871288680934,0.054643524958622625,-0.44520159006294546,0.31320815653366213,0.051440149974923174,-1.437307467918713,0.762475312810322,-0.26443195092539923,-0.712991929423633,-0.676651140239326,0.920873638494781,-0.8580704225662751,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
mp-170429,B3,-1.6473101145612314,0.6049238332359166,-0.516610648956512,-0.7147633474077237,-0.5801674503528583,-0.6943200283770038,-1.0536635216072798,-0.8378128816654528,-0.5696865084095762,0.2766441183240852,-0.7680062548488213,-0.3741436256561749,-0.5140090255803076,0.762475312810322,-0.4502346334727811,-0.5796712706982423,-0.5343756494086102,-0.4899873746135951,-0.2781046365343516,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
mp-25531,N2CuSc3,0.658085720066446,-1.611887069181873,-0.07546397037673926,-0.5687797860366431,-0.277480508248493,-0.6943200283770038,2.2251785954829875,1.1376616465363245,0.608484683591703,0.24212106270557524,-0.7680062548488213,-0.49627115005526506,-0.11044811700855414,0.762475312810322,0.3192858736037579,0.28189315031105144,0.04876982343749103,-0.04944370977456472,0.4120105613751424,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
mp-933039,Li3Ni2Ne3,0.658085720066446,0.7483645386864795,-2.164668051952644,0.5990887049320024,2.4602076872676304,-0.6943200283770038,0.9307142214709193,1.56913574049046,-0.836537248478242,-0.7133655271400599,0.31320815653366213,-0.4051170298876613,2.0800927238373648,-1.3115178723809593,-0.8003742248950039,0.5055983256641761,0.8958497628864913,-2.2244000826896118,2.054987958837286,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
mp-353649,Be3Ar3,-0.4946121972473927,-1.1163646321708376,0.1745080494554821,-0.3746074762518076,0.1221298116425721,-0.6943200283770038,-0.8330053770291755,-0.5995791907522736,-0.5126240860049557,-1.1858780560600728,0.8538153622249038,-0.29613873220112363,0.12801969260202742,0.762475312810322,-0.5235969616542732,-0.04982445379864586,0.04666115529110884,0.1948749709556979,-0.7808370852673222,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
mp-820052,Rh3Ge4,-0.4946121972473927,-1.7162075822368277,-0.24659558757674174,-0.37319016012199135,0.19839738760587664,-0.6943200283770038,-0.4376991643555783,0.2391418421478772,-1.5833836593622435,-1.2761959490418318,-1.0383098576944423,-0.8845146836899953,-0.8105651477883384,0.762475312810322,-1.0085701527851447,0.41221443112652234,1.0125737837964623,-0.2323618705203628,-0.2621538895087401,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
mp-791214,P4Mn3,-0.4946121972473927,1.1917267191700374,-1.040459844486636,-0.8026369474563355,-0.07886702917738714,-0.6943200283770038,-1.1327247641419993,-1.095659031394729,0.9105798610279286,-0.0037249394262396382,0.31320815653366213,0.22134121928113087,1.8951273074086445,0.762475312810322,0.5120632676309261,-0.5776375160523167,-0.5935114417240186,-1.0171942596287182,-0.811031405393164,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
mp-377983,Zr2Sb4,-0.4946121972473927,0.5527635767084391,0.623578721205216,1.5416039312598533,-0.8335982496475894,1.4402580353868424,-0.09196970076014352,0.30817000602021893,-0.8801732185523633,1.4078844458639541,-0.22739904915757964,0.07150533565818597,0.452091331303587,-1.3115178723809593,-0.7195729658877686,-0.47551182735057423,-0.37780036462927674,0.5590901566061199,-0.7566742904286566,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
mp-834032,He4Be,-0.4946121972473927,-1.3510857865444859,-0.20697562172693565,-0.6580707022150711,0.01924802948373912,-0.6943200283770038,2.2909242603276487,2.7460755484642845,-0.9271658017091093,0.06811091367894298,-0.4977026520032005,-0.455190947413792,0.8235508039662236,0.762475312810322,-0.6644323341971642,0.3923638970403792,0.6307806912467442,-0.17859419845475888,1.6782822816275973,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
mp-865971,Sr4Si2Cu4Zn4,1.8107836373802846,0.9048453082689116,0.6133241418087957,1.6422333764768118,0.0005783624510552859,-0.6943200283770038,0.16280961164873445,0.36027761718847695,-0.5696865084095762,-1.131129371897385,-0.4977026520032005,-0.7466110554585766,-0.10127627817737793,-1.3115178723809593,-0.5219119481562974,0.631663234391706,0.7832302982095085,0.5438920080951138,-0.18558287331356568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
mp-114112,C2Bi2Cr2H,1.8107836373802846,1.1004462702469517,0.2837792493874681,-0.19035637937568642,-0.8335982496475894,1.4402580353868424,0.1391506834315777,0.530252260261318,-0.7845097456975584,1.1491358875918876,-1.0383098576944423,-0.6559466920421176,-0.2877703344112943,0.762475312810322,-0.6966570488773707,-0.4095961243123652,-0.30353856132811946,0.2969389816229435,-0.40553631771197113,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
mp-164498,ZnS2Te4Cu4,1.8107836373802846,1.0091658213238663,1.2438475983328512,-0.402953798848134,0.22898386338282692,-0.6943200283770038,-0.5803660681776285,0.017828703938782057,-1.7713539919892283,-0.18296585445567637,-0.4977026520032005,-0.5378114272205405,0.3756593410437852,0.762475312810322,-0.9794850302407418,-0.3787827920628008,-0.17256937780521298,1.2809684372155523,-0.058157613531684374,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
mp-40848,Be3Sn4,-0.4946121972473927,-1.3250056582807472,1.0949564325510592,-0.7218499280568054,-0.8335982496475894,1.4402580353868424,0.18385297996248662,0.11973657817928637,-0.16857124503592133,2.1865711448147946,-0.4977026520032005,0.8322756635500024,-0.16547914999561142,0.762475312810322,-0.22383491971872807,-0.49030928451324374,-0.4706813952225392,1.1451307631905154,0.6188666518134516,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
mp-537761,Y4C,-0.4946121972473927,-1.6379671974456116,1.0844355004430435,-0.6424802247870915,-0.4244544827611113,-0.6943200283770038,-1.2325915968174344,-1.0923902882587126,0.30303289307285297,0.401136349190834,-0.7680062548488213,-0.4361497985738318,-0.7922214701259861,0.762475312810322,0.0076086941838166946,-0.6325859111637016,-0.6136429724703564,1.1306756352733809,-0.8130110299665078,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
mp-980706,B4Os4Pd4S2,1.8107836373802846,-1.3250056582807472,0.7138057022581356,-0.6963382377201116,-0.5078721439709758,-0.6943200283770038,-0.365652377925443,-0.3998013014392849,0.5111429041955855,-0.8001962427866158,0.8538153622249038,-0.15020606147366555,-0.6836880439570675,0.762475312810322,-0.09499574754669882,-0.05830439293949231,-0.10696278019425377,0.7572740131896397,0.7298384610172594,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
mp-239655,Ni4Cu,-0.4946121972473927,0.9830856930601277,0.5637825374520634,-0.5234256698825209,-0.8335982496475894,1.4402580353868424,-0.5675260468336439,-0.566699480384111,0.18387312863967528,0.03986477726379846,-0.22739904915757964,-0.3788185764625564,-1.597814647464297,0.762475312810322,-0.07115375276893028,-0.41800849511156507,-0.4245533588386698,0.5968491122401307,-0.620254031224208,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
mp-266087,He2Sb3V2,0.658085720066446,-0.3600409125224153,0.5458037294193784,1.072472292290652,-0.8335982496475894,1.4402580353868424,0.32330987844854087,-0.032163838141465534,0.2677884557052935,-1.716975164211497,-0.4977026520032005,-0.8731612317316403,-1.1162931088275456,-1.3115178723809593,0.17028948837215482,5.791581992478657,4.398615053907222,0.5025530441451772,1.2652597127866674,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
mp-11618,VO2BSn3,1.8107836373802846,1.0743661419832131,1.2253360848769754,1.4721554408988535,-0.5793729964365738,-0.6943200283770038,-0.8992265982199106,-0.447101937407519,-1.3098196931283286,0.5367875475302327,0.8538153622249038,0.7104152791969911,0.02254354604350096,-1.3115178723809593,-0.9097409845483624,-0.5624791753931477,-0.45262888406442797,1.1728251671439045,-0.5939070444906731,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
mp-104991,Ni4Br3Pb2,0.658085720066446,0.6570840897633939,-0.018997195518528364,-0.6963382377201116,-0.3688427086212017,-0.6943200283770038,-1.0909946947740496,-0.9235693192338772,-0.03262841518961997,0.5744490627504255,-1.0383098576944423,-0.6070749047233421,-1.6390879222045898,0.762475312810322,-0.2700554369428957,-0.6088159546517236,-0.5776907817315237,0.013915682684651935,-0.8691565036454413,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
mp-543643,Cu2Pb3BrGe4,1.8107836373802846,0.9309254365326503,1.4641878790000915,1.4863286021970166,-0.8335982496475894,1.4402580353868424,0.06746056426099747,0.1581923797794767,-0.25416487864285175,1.180171765875195,0.8538153622249038,0.8743947441484489,-1.4235497096719487,-1.3115178723809593,-0.39909282496789145,-0.426087654008037,-0.38358131487028857,1.414441954805544,-0.8896380040388685,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
mp-467813,SrSe4Pb4Bi2,1.8107836373802846,-0.2166002070718525,-0.009674850612691651,0.9746774793333263,-0.8335982496475894,1.4402580353868424,0.881256361479275,0.7919439901506132,-0.31290560758878455,-1.716975164211497,-1.0383098576944423,-0.924927036216271,0.34814382455025655,-1.3115178723809593,-0.3125789854801019,7.579715809890811,7.360555148952149,-0.05626598977283857,1.2575767421157311,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
mp-191550,Ag3,-1.6473101145612314,0.73532447455461,1.063060695337518,-0.728936508705887,-0.8335982496475894,1.4402580353868424,-0.7507341291584599,-0.8241610720973852,0.5279259696087091,-0.7398680748876031,-0.4977026520032005,-0.48985978894937043,3.0889949952667486,0.762475312810322,0.3434577308657545,-0.28146910669463837,-0.3696424285767953,1.1131133303273293,-0.1775231043138442,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
mp-700063,Ga3FeF2,0.658085720066446,-1.1424447604345764,-0.06001551310420994,3.215454280572924,-0.8335982496475894,1.4402580353868424,-0.5606304798155782,-0.23982516678249324,-0.6821330466775043,1.9930328027110251,-0.4977026520032005,0.4715178724340608,0.2120948818878094,-1.3115178723809593,-0.6667567322646268,-0.5844227048561627,-0.5166378774239876,-0.21412409230715537,-0.42109123155714273,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
mp-382652,Co4Ta4,-0.4946121972473927,0.9830856930601277,1.2259353784780649,1.961129505685483,-0.36526766599792176,-0.6943200283770038,2.2572786488429486,0.36796877750851487,1.5936506233420598,0.20829544255410554,0.8538153622249038,1.0845894370715639,1.2485126698107216,-1.3115178723809593,1.4649161037060454,0.3070754307354302,-0.16869137875598283,1.1501292653674686,0.15889680002431106,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
mp-241352,Re4Sr2,-0.4946121972473927,0.7614046028183488,-1.1370127024399446,-0.7672040442109275,1.301893877324941,-0.6943200283770038,0.3771666346413648,-0.510938568063835,1.5063786831938173,-0.3098991094570673,1.9350297736073874,0.8626554232346463,-0.8090365079831424,0.762475312810322,1.5335855819830235,-0.01057155426611318,-0.33875859580244827,-1.1168265665342025,-0.4778733407568818,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
mp-557634,Sb2Cr3Au4Br4,1.8107836373802846,0.1224414603567506,1.3834164192088065,-0.3221667794486039,-0.8335982496475894,1.4402580353868424,-1.0839802386694655,-0.9185700650258525,-0.16689293849460915,-0.8315808388034431,-1.0383098576944423,-0.8299884320625489,0.1142619343552631,0.762475312810322,-0.2664709300145508,-0.41655674058408815,-0.39579260724092097,1.4186974363886258,-0.5582127989109495,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mp-335709,SCl3Au2,0.658085720066446,0.7744446669502181,-0.8470877758684231,-0.7076767667586422,0.018850802525596955,-0.6943200283770038,-1.2015615452361386,-0.9701008391701075,-0.6082875588597605,-0.7569552438300979,-0.22739904915757964,-0.7774657307806945,0.12343377318643932,0.762475312810322,-0.46924408040912674,-0.49647456650528554,-0.44509868603276415,-0.82556249373661,-0.40605576276046534,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
mp-372578,Ni2Sb2Ba2,0.658085720066446,1.0874062061150824,-0.47972079840055815,-0.7034248183691932,-0.3759927938677615,-0.6943200283770038,-0.5840516298596982,-0.5526631128000415,0.18890804826361182,0.18667494307584653,-0.22739904915757964,0.1739387022157895,-0.19146602668394402,0.762475312810322,-0.13797850982914767,-0.44597363450057226,-0.4406681205105533,-0.4531065342268871,-0.7266634387526161,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
mp-26281,S4Au2,-0.4946121972473927,-0.8946835419290587,-0.07679573393471593,0.043500782044005926,0.9467729767458037,-0.6943200283770038,-0.8189764648200074,-0.9549107975380323,1.108620032902787,-1.716975164211497,1.9350297736073874,-0.7100128691457614,-0.061531643242281,-1.3115178723809593,0.8038808858282729,2.1307275885374724,1.0821543641917295,-0.07997510145000804,-0.884778383474792,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
mp-436106,Ru2Be3,-0.4946121972473927,0.47452319191722303,0.8973893087252199,2.3197104865290115,-0.05543063864699657,-0.6943200283770038,-0.6244739192759458,-0.7958960579212453,1.024704705837169,-1.716975164211497,-1.0383098576944423,-0.9198216931134289,-1.8454542959060547,-1.3115178723809593,0.5618554363500612,2.754078733921296,1.653671970025177,0.7997612816937412,-0.44019855326156776,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
mp-817035,Ar2,-1.6473101145612314,0.7092443462908713,1.063060695337518,2.9787624868935993,-0.8335982496475894,1.4402580353868424,-0.8200464665986726,-0.9212619711378658,1.0482009974155422,2.37627359184984,-0.4977026520032005,0.3080726875747609,0.8159076049402435,-1.3115178723809593,0.6031449872148131,-0.633343657539399,-0.6342962790094833,0.936409523639365,-0.5616133866279938,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
mp-142883,C2Ge3,-0.4946121972473927,1.0222058854557357,-1.030405029623912,-0.16767932129862528,2.369242713853064,-0.6943200283770038,2.211625239619893,1.890241683852049,-0.3045140748822227,-0.526801539706697,-0.22739904915757964,-0.31230070498889967,1.094120049485922,0.762475312810322,-0.28177294085502996,0.8583496301050478,0.8234105572739909,-1.0372558156632463,2.9963801695795653,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
mp-628794,Al3Ti2,-0.4946121972473927,0.957005564796389,0.32985826849346095,-0.8083062119756007,-0.8335982496475894,1.4402580353868424,1.1374623429263735,1.685079982315034,-1.0664652446380356,-1.2413241756898015,0.8538153622249038,-0.518948371744633,0.624827629290739,0.762475312810322,-0.7422458591491792,1.70393201664003,2.314034016563888,0.37313236615812084,0.46664563104110063,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
mp-920261,Ca2KOs4,0.658085720066446,0.031161011433665148,-2.021436881292253,-0.38027674077107293,1.3173857286924873,-0.6943200283770038,0.4898734886607843,0.4093087642287196,0.2241524856311722,-0.23876069181892517,-1.0383098576944423,-0.7402738999210372,1.2515699494211137,0.762475312810322,-0.2647042026902257,-0.004331956986136373,-0.005886200911295454,-2.0324305801639264,1.4119796614273281,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
mp-445489,O2VCr2Ce4,1.8107836373802846,0.47452319191722303,0.6137902590540875,0.7989302792361029,0.1527162874195224,-0.6943200283770038,-1.6943568088548033,-1.4354160385324104,0.34163394352303683,-0.25863760262958235,-0.22739904915757964,-0.5030238567755938,-0.3152858509048229,-1.3115178723809593,-0.13102548309839174,-0.7427998767856695,-0.7053304487129609,0.5845554987778947,-0.8759063079135863,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
mp-206886,Ge3NbSe,0.658085720066446,0.2919622940710522,1.8259614495244547,-0.1946083277651354,-0.5150222292175356,-0.6943200283770038,-1.0246545844967963,-0.5407418143039825,-1.8065984293567878,-0.27328374743743544,0.8538153622249038,0.5309416915729547,-0.5201235848010917,0.762475312810322,-1.0033659395686516,-0.511444531575679,-0.35876024173855176,1.8615377103359858,-0.5048294427437549,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
mp-727646,K2B2,-0.4946121972473927,0.8135648593458261,-2.4052511387011295,-0.7190152957971727,0.8923528834803205,-0.6943200283770038,0.6283792744546913,1.2505294242328828,-0.9036695101307366,0.11588524317122488,-0.7680062548488213,-0.5753446036946321,-0.12420587525531847,0.762475312810322,-0.8152565467860693,-0.09768727558938793,0.1318887383721329,-2.40562956026752,1.4347191997666635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
mp-126760,LiCa,-0.4946121972473927,-1.2337252093576618,-0.25205581816444605,-0.12232520514450322,-0.8335982496475894,1.4402580353868424,1.373694957838385,1.127086301096272,0.14023715856555397,1.6770945361416294,-1.0383098576944423,-0.4484679229208053,0.05464498195261771,0.762475312810322,-0.24226720953057268,-0.26677660769842426,-0.25924238173046366,-0.24985662813969875,0.8515833082577643,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
mp-414936,Sr2Co3,-0.4946121972473927,1.0482860137194745,0.2787851360450556,2.800180654536743,-0.5579227406968945,-0.6943200283770038,-0.7510907964180151,-0.9618328418260667,1.1791089076379062,-0.5093656530306816,-0.7680062548488213,-0.6431091287166573,-0.5277667838270719,-1.3115178723809593,1.08701321492211,-0.3599173514100246,-0.4892676375411036,0.1493480727493952,-0.42760069215604735,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
mp-976363,P4Ga2,-0.4946121972473927,1.1134863343788213,0.2340378804970393,-0.599960740892602,-0.08363375267509368,-0.6943200283770038,-0.5139070688138567,-0.2952015210867672,-0.49919763367445685,-0.3409349877403745,1.9350297736073874,1.142098752546892,-0.9236844933728451,0.762475312810322,-0.5177931442074967,-0.3169110509784656,-0.24407557731342577,0.2660023059872065,-0.7514225060531288,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
mp-758401,Ge4Ca4Pd4,0.658085720066446,0.9700456289282583,1.0070600377245988,-0.4440559666128072,-0.8335982496475894,1.4402580353868424,0.8627096639824088,0.4006562088686767,0.5094645976542733,0.93432576374338,0.8538153622249038,1.7382069242583817,-0.42534791687893747,0.762475312810322,0.09365598562687627,-0.24055812665224705,-0.3011854415768444,1.0427290158896922,-0.2704207485211671,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
mp-575828,Ge4Ti2,-0.4946121972473927,1.0222058854557357,0.3060197008056785,-0.3916152698096035,0.008522901613899528,-0.6943200283770038,-0.2489032949643987,-0.36115322083109364,0.17380328939180126,-0.45287338020039225,-0.22739904915757964,-0.37035914167005657,0.3619015827970209,0.762475312810322,0.011641472025150765,-0.18019079508733554,-0.23635063675655593,0.3290915091395608,0.13350109720299452,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
mp-517196,ClBr2O3W4,1.8107836373802846,0.3571626147303989,0.211397900011436,0.7068047307980424,0.5809269482968266,-0.6943200283770038,-0.9045766071132374,-0.8426198568654766,0.3365990238991003,-0.18191970125511542,-0.4977026520032005,-0.316634310180847,0.0882750576669305,-1.3115178723809593,-0.012584794512506402,-0.4849923507480526,-0.4883377281899218,0.18075757967214132,-0.8362583172406718,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
mp-72455,CaK2,-0.4946121972473927,-1.6640473257093504,0.9055130664288776,2.148215234821237,-0.47331339861260335,-0.6943200283770038,0.7936351047152328,0.4789137651250642,0.18555143518098746,1.4490331384193502,-0.7680062548488213,-0.09317166163581116,0.11579057416045914,-1.3115178723809593,-0.066076570903146,-0.33075619138058115,-0.34989196578780396,0.8161752820856278,-0.24722368573513123,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
mp-809783,W3Pd3,-0.4946121972473927,0.9309254365326503,0.7106094697189915,0.32271205961782046,-0.8335982496475894,1.4402580353868424,-0.36482015431981446,-0.558816041056072,0.5531005677283946,0.4858747584362682,0.31320815653366213,0.8087524983813842,-1.5504268135032198,-1.3115178723809593,0.3018442177432393,-0.4328237913023842,-0.47651129784513735,0.7054652135987877,-0.24432992961065925,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
mp-378507,Ar4,-1.6473101145612314,-0.33396078425867665,0.8650940424442856,0.7195605759663892,0.2933346306018654,-0.6943200283770038,0.40736446261703196,-0.08542512335772906,0.7310010611075051,0.13053138797907762,0.31320815653366213,0.4110700164518646,0.014900347017520783,-1.3115178723809593,0.37376044749569043,-0.1635023831318431,-0.2883002163641361,0.8432617600985765,-0.7633362591764522,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
